blue_win,game_duration,blue_kills,blue_deaths,blue_assists,blue_gold,blue_gold_15,blue_towers,blue_dragons,blue_barons,blue_vision_score,red_kills,red_deaths,red_assists,red_gold,red_gold_15,red_towers,red_dragons,red_barons,red_vision_score,kill_diff,gold_diff,gold_diff_15,tower_diff,dragon_diff,source
0,10,12,8,18,20035.0,27357.0,0,0,0,17,8,12,5,14644.0,24661.5,0,1,0,22,4,1797,2695.5,0,-1,kaggle
0,10,6,10,9,15402.0,25137.0,0,0,0,23,10,6,15,19470.0,27171.0,0,0,0,21,-4,-1356,-2034.0,0,0,kaggle
1,10,5,5,4,16338.0,24817.5,0,0,0,20,5,5,6,16959.0,25128.0,0,1,0,19,0,-207,-310.5,0,-1,kaggle
0,10,4,10,2,12152.0,22264.5,0,1,0,23,10,4,12,20225.0,26301.0,0,0,0,17,-6,-2691,-4036.5,0,1,kaggle
1,10,6,1,3,21193.0,26188.5,1,1,0,21,1,6,1,9991.0,20587.5,0,0,0,25,5,3734,5601.0,1,1,kaggle
0,10,7,6,10,16445.0,23817.0,0,0,0,24,6,7,7,14744.0,22966.5,0,0,0,22,1,567,850.5,0,0,kaggle
0,10,2,3,2,13570.0,21693.0,0,1,0,46,3,2,3,16246.0,23031.0,0,0,0,16,-1,-892,-1338.0,0,1,kaggle
0,10,3,10,3,11557.0,22182.0,0,0,0,21,10,3,14,21250.0,27028.5,0,1,0,20,-7,-3231,-4846.5,0,-1,kaggle
1,10,8,8,5,19462.0,26806.5,0,0,0,19,8,8,11,14689.0,24420.0,0,1,0,24,0,1591,2386.5,0,-1,kaggle
0,10,10,6,16,20078.0,27120.0,0,0,0,22,6,10,8,14084.0,24123.0,0,0,0,19,4,1998,2997.0,0,0,kaggle
0,10,2,10,1,5429.0,19902.0,0,0,0,16,10,2,12,28946.0,31660.499999999996,2,1,0,19,-8,-7839,-11758.499999999996,-2,-1,kaggle
1,10,8,3,13,21513.0,27436.5,0,1,0,13,3,8,2,11847.0,22603.5,0,0,0,34,5,3222,4833.0,0,1,kaggle
1,10,7,1,13,18510.0,25192.5,0,1,0,42,1,7,1,13365.0,22620.0,0,0,0,38,6,1715,2572.5,0,1,kaggle
0,10,3,11,1,8514.0,20403.0,0,0,0,20,11,3,16,23778.0,28035.0,0,1,0,16,-8,-5088,-7632.0,0,-1,kaggle
1,10,9,10,8,20244.0,28743.0,2,0,0,16,10,9,16,16998.0,27120.0,0,1,0,16,-1,1082,1623.0,2,-1,kaggle
1,10,8,2,12,19140.0,25879.5,0,0,0,17,2,8,3,13479.0,23049.0,0,1,0,12,6,1887,2830.5,0,-1,kaggle
1,10,13,7,14,22508.0,29569.5,0,0,0,27,7,13,8,14123.0,25377.0,0,0,0,45,6,2795,4192.5,0,0,kaggle
0,10,5,5,8,16224.0,23512.5,0,0,0,43,5,5,7,14577.0,22689.0,0,1,0,14,0,549,823.5,0,-1,kaggle
1,10,4,6,4,15787.0,23536.5,0,0,0,22,6,4,2,15499.0,23392.5,0,0,0,31,-2,96,144.0,0,0,kaggle
0,10,4,6,3,13993.0,22512.0,0,0,0,20,6,4,4,17038.0,24034.5,0,1,0,34,-2,-1015,-1522.5,0,-1,kaggle
1,10,7,2,10,19341.0,25300.5,0,1,0,23,2,7,2,11919.0,21589.5,0,0,0,151,5,2474,3711.0,0,1,kaggle
1,10,8,6,7,16993.0,25656.0,0,1,0,19,6,8,8,17326.0,25822.5,1,0,0,38,2,-111,-166.5,-1,1,kaggle
0,10,8,6,13,19106.0,26596.5,0,1,0,25,6,8,4,14981.0,24534.0,0,0,0,20,2,1375,2062.5,0,1,kaggle
0,10,1,3,0,11244.0,20626.5,0,0,0,16,3,1,3,18765.0,24387.0,0,1,0,22,-2,-2507,-3760.5,0,-1,kaggle
0,10,4,4,6,15745.0,23316.0,0,1,0,16,4,4,3,15142.0,23014.5,0,0,0,49,0,201,301.5,0,1,kaggle
0,10,8,4,8,21209.0,27085.5,0,0,0,29,4,8,4,11753.0,22357.5,0,0,0,18,4,3152,4728.0,0,0,kaggle
0,10,5,5,8,16441.0,24481.5,0,0,0,23,5,5,4,16081.0,24301.5,0,1,0,35,0,120,180.0,0,-1,kaggle
1,10,8,6,7,18771.0,26091.0,0,0,0,22,6,8,5,14640.0,24025.5,0,1,0,15,2,1377,2065.5,0,-1,kaggle
1,10,7,3,7,20693.0,26433.0,0,0,0,32,3,7,4,11480.0,21826.5,0,0,0,23,4,3071,4606.5,0,0,kaggle
1,10,10,2,8,26275.0,30190.5,1,1,0,19,2,10,1,7831.0,20968.5,0,0,0,15,8,6148,9222.0,1,1,kaggle
1,10,4,2,5,16095.0,23700.0,0,1,0,18,2,4,3,15210.0,23257.5,1,0,0,45,2,295,442.5,-1,1,kaggle
1,10,5,5,3,16174.0,23584.5,0,0,0,17,5,5,5,14821.0,22908.0,0,0,0,18,0,451,676.5,0,0,kaggle
1,10,7,5,11,17276.0,24816.0,0,0,0,48,5,7,5,15080.0,23718.0,0,1,0,19,2,732,1098.0,0,-1,kaggle
0,10,8,7,14,18678.0,26637.0,0,0,0,24,7,8,5,15918.0,25257.0,0,1,0,19,1,920,1380.0,0,-1,kaggle
0,10,6,9,8,13851.0,23835.0,0,0,0,22,9,6,11,19968.0,26893.5,0,1,0,63,-3,-2039,-3058.5,0,-1,kaggle
0,10,2,9,2,9610.0,21969.0,0,0,0,16,9,2,12,24718.0,29523.0,1,1,0,19,-7,-5036,-7554.0,-1,-1,kaggle
0,10,9,10,6,16358.0,25347.0,0,1,0,27,10,9,14,17978.0,26157.0,0,0,0,25,-1,-540,-810.0,0,1,kaggle
0,10,9,10,12,16205.0,26286.0,0,0,0,29,10,9,13,20162.0,28264.5,0,1,0,20,-1,-1319,-1978.5,0,-1,kaggle
1,10,7,5,11,19096.0,24811.5,0,0,0,21,5,7,6,11431.0,20979.0,0,0,0,47,2,2555,3832.5,0,0,kaggle
0,10,5,8,7,11903.0,21849.0,0,1,0,24,8,5,14,19892.0,25843.5,0,0,0,19,-3,-2663,-3994.5,0,1,kaggle
1,10,3,5,2,15946.0,23893.5,0,0,0,21,5,3,3,15895.0,23868.0,0,1,0,37,-2,17,25.5,0,-1,kaggle
0,10,6,6,6,15007.0,23799.0,0,0,0,22,6,6,10,17584.0,25087.5,0,0,0,21,0,-859,-1288.5,0,0,kaggle
0,10,5,6,6,16187.0,24189.0,0,0,0,19,6,5,7,16004.0,24097.5,0,1,0,22,-1,61,91.5,0,-1,kaggle
1,10,4,4,0,13859.0,23430.0,0,0,0,13,4,4,8,19142.0,26071.5,1,1,0,18,0,-1761,-2641.5,-1,-1,kaggle
1,10,9,7,12,18600.0,26286.0,0,1,0,61,7,9,6,15372.0,24672.0,0,0,0,20,2,1076,1614.0,0,1,kaggle
1,10,11,8,9,20944.0,28119.0,0,0,0,25,8,11,4,14350.0,24822.0,0,1,0,19,3,2198,3297.0,0,-1,kaggle
0,10,9,6,7,17813.0,25780.5,0,0,0,20,6,9,4,15935.0,24841.5,0,0,0,15,3,626,939.0,0,0,kaggle
1,10,4,3,4,16092.0,22771.5,0,1,0,22,3,4,4,13359.0,21405.0,0,0,0,19,1,911,1366.5,0,1,kaggle
1,10,11,6,16,24229.0,29344.5,0,0,0,17,6,11,12,10231.0,22345.5,0,0,0,17,5,4666,6999.0,0,0,kaggle
1,10,10,10,12,20364.0,28795.5,1,1,0,41,10,10,6,16863.0,27045.0,0,0,0,20,0,1167,1750.5,1,1,kaggle
0,10,5,8,5,12349.0,22204.5,0,0,0,19,8,5,6,19711.0,25885.5,0,1,0,41,-3,-2454,-3681.0,0,-1,kaggle
0,10,2,7,1,9928.0,20262.0,0,0,0,20,7,2,6,20668.0,25632.0,0,1,0,19,-5,-3580,-5370.0,0,-1,kaggle
0,10,10,4,13,23163.0,28467.0,0,0,0,17,4,10,3,10608.0,22189.5,0,0,0,56,6,4185,6277.5,0,0,kaggle
1,10,6,2,9,18526.0,24940.5,0,0,0,19,2,6,0,12829.0,22092.0,0,1,0,56,4,1899,2848.5,0,-1,kaggle
1,10,4,7,3,15127.0,23343.0,0,0,0,13,7,4,8,16432.0,23995.5,0,1,0,17,-3,-435,-652.5,0,-1,kaggle
0,10,4,7,5,11692.0,22075.5,0,1,0,17,7,4,5,20767.0,26613.0,1,0,0,24,-3,-3025,-4537.5,-1,1,kaggle
0,10,4,7,3,13178.0,24319.5,0,0,0,41,7,4,5,22283.0,28872.0,1,1,0,16,-3,-3035,-4552.5,-1,-1,kaggle
0,10,8,8,11,17040.0,25383.0,0,0,0,21,8,8,12,16686.0,25206.0,0,1,0,23,0,118,177.0,0,-1,kaggle
0,10,7,5,9,18098.0,25641.0,0,0,0,21,5,7,3,15086.0,24135.0,0,1,0,21,2,1004,1506.0,0,-1,kaggle
1,10,9,8,5,17957.0,25848.0,0,1,0,18,8,9,7,15782.0,24760.5,0,0,0,77,1,725,1087.5,0,1,kaggle
1,10,12,6,10,22845.0,29293.5,0,1,0,18,6,12,6,12897.0,24319.5,0,0,0,35,6,3316,4974.0,0,1,kaggle
0,10,7,8,2,14284.0,23526.0,0,0,0,22,8,7,10,18484.0,25626.0,0,1,0,26,-1,-1400,-2100.0,0,-1,kaggle
1,10,5,1,5,18176.0,24528.0,0,1,0,21,1,5,2,12704.0,21792.0,0,0,0,24,4,1824,2736.0,0,1,kaggle
0,10,6,5,6,17599.0,25173.0,0,0,0,11,5,6,5,15148.0,23947.5,0,1,0,18,1,817,1225.5,0,-1,kaggle
1,10,9,4,9,20684.0,26271.0,0,0,0,16,4,9,6,11174.0,21516.0,0,0,0,40,5,3170,4755.0,0,0,kaggle
0,10,7,7,7,17326.0,25998.0,0,0,0,17,7,7,9,17344.0,26007.0,0,1,0,16,0,-6,-9.0,0,-1,kaggle
1,10,10,6,12,21847.0,28426.5,0,0,0,95,6,10,7,13159.0,24082.5,0,0,0,36,4,2896,4344.0,0,0,kaggle
1,10,7,0,6,23030.0,27058.5,0,1,0,16,0,7,0,8057.0,19572.0,0,0,0,13,7,4991,7486.5,0,1,kaggle
0,10,2,7,3,11848.0,21730.5,0,0,0,18,7,2,5,19765.0,25689.0,0,1,0,18,-5,-2639,-3958.5,0,-1,kaggle
1,10,8,5,13,20485.0,27597.0,0,1,0,55,5,8,3,14224.0,24466.5,0,0,0,17,3,2087,3130.5,0,1,kaggle
1,10,1,5,1,13074.0,22510.5,0,0,0,40,5,1,10,18873.0,25410.0,1,1,0,19,-4,-1933,-2899.5,-1,-1,kaggle
0,10,5,1,0,19092.0,24175.5,0,1,0,17,1,5,1,10167.0,19713.0,0,0,0,15,4,2975,4462.5,0,1,kaggle
0,10,6,5,8,20240.0,26185.5,0,0,0,20,5,6,8,11891.0,22011.0,0,1,0,124,1,2783,4174.5,0,-1,kaggle
0,10,4,4,5,14161.0,23574.0,0,1,0,38,4,4,4,18826.0,25906.5,1,0,0,20,0,-1555,-2332.5,-1,1,kaggle
1,10,6,8,8,13415.0,23970.0,0,1,0,21,8,6,9,21110.0,27817.5,0,0,0,29,-2,-2565,-3847.5,0,1,kaggle
0,10,1,5,1,14691.0,23046.0,0,1,0,21,5,1,6,16710.0,24055.5,0,0,0,15,-4,-673,-1009.5,0,1,kaggle
1,10,11,2,13,23094.0,28623.0,0,0,0,21,2,11,2,11058.0,22605.0,0,0,0,20,9,4012,6018.0,0,0,kaggle
1,10,5,7,6,14690.0,23506.5,0,1,0,42,7,5,8,17633.0,24978.0,0,0,0,19,-2,-981,-1471.5,0,1,kaggle
0,10,2,9,0,9764.0,21481.5,0,0,0,42,9,2,8,23435.0,28317.0,0,0,0,21,-7,-4557,-6835.5,0,0,kaggle
0,10,5,5,7,16714.0,23854.5,0,0,0,16,5,5,2,14281.0,22638.0,0,0,0,17,0,811,1216.5,0,0,kaggle
1,10,15,4,17,27203.0,31242.000000000004,1,0,0,15,4,15,5,8078.0,21679.5,0,0,0,15,11,6375,9562.500000000004,1,0,kaggle
1,10,9,9,7,17999.0,26163.0,0,1,0,20,9,9,8,16328.0,25327.5,0,0,0,17,0,557,835.5,0,1,kaggle
1,10,13,6,19,23800.0,30925.499999999996,0,0,0,18,6,13,7,14251.0,26151.0,0,1,0,20,7,3183,4774.499999999996,0,-1,kaggle
1,10,0,3,0,12543.0,20536.5,0,0,0,23,3,0,2,15987.0,22258.5,0,0,0,21,-3,-1148,-1722.0,0,0,kaggle
0,10,3,4,2,14462.0,22363.5,0,0,0,16,4,3,6,15803.0,23034.0,0,0,0,18,-1,-447,-670.5,0,0,kaggle
0,10,5,8,5,16425.0,24558.0,0,0,0,20,8,5,8,16266.0,24478.5,0,1,0,75,-3,53,79.5,0,-1,kaggle
0,10,8,10,15,16294.0,25701.0,0,1,0,34,10,8,11,18814.0,26961.0,0,0,0,17,-2,-840,-1260.0,0,1,kaggle
1,10,4,2,7,16835.0,23472.0,0,0,0,22,2,4,2,13274.0,21691.5,0,1,0,24,2,1187,1780.5,0,-1,kaggle
1,10,6,10,6,14526.0,24418.5,0,1,0,16,10,6,6,19785.0,27048.0,0,0,0,21,-4,-1753,-2629.5,0,1,kaggle
1,10,7,7,9,17079.0,25876.5,0,0,0,25,7,7,9,17595.0,26134.5,0,0,0,21,0,-172,-258.0,0,0,kaggle
1,10,6,7,6,18107.0,25995.0,0,1,0,19,7,6,13,15776.0,24829.5,0,0,0,16,-1,777,1165.5,0,1,kaggle
1,10,11,3,13,19561.0,26482.5,0,1,0,17,3,11,3,13843.0,23623.5,0,0,0,13,8,1906,2859.0,0,1,kaggle
1,10,8,5,10,19568.0,25887.0,0,0,0,22,5,8,5,12638.0,22422.0,0,0,0,20,3,2310,3465.0,0,0,kaggle
0,10,3,5,0,12516.0,20593.5,0,0,0,21,5,3,10,16155.0,22413.0,0,1,0,17,-2,-1213,-1819.5,0,-1,kaggle
1,10,10,6,8,21043.0,27832.5,0,0,0,14,6,10,6,13579.0,24100.5,0,1,0,17,4,2488,3732.0,0,-1,kaggle
1,10,9,6,5,18424.0,25537.5,0,0,0,18,6,9,5,14227.0,23439.0,0,0,0,40,3,1399,2098.5,0,0,kaggle
1,10,6,6,9,18904.0,26292.0,0,0,0,19,6,6,5,14776.0,24228.0,0,1,0,19,0,1376,2064.0,0,-1,kaggle
1,10,6,3,5,16094.0,23743.5,0,1,0,45,3,6,1,15299.0,23346.0,0,0,0,20,3,265,397.5,0,1,kaggle
0,10,4,7,6,14353.0,24202.5,0,0,0,25,7,4,8,19699.0,26875.5,0,1,0,20,-3,-1782,-2673.0,0,-1,kaggle
1,10,5,5,5,15246.0,23671.5,0,1,0,17,5,5,7,16851.0,24474.0,0,0,0,18,0,-535,-802.5,0,1,kaggle
0,10,7,6,8,15806.0,24799.5,0,0,0,20,6,7,7,17987.0,25890.0,0,1,0,16,1,-727,-1090.5,0,-1,kaggle
1,10,10,4,9,22075.0,27405.0,0,1,0,17,4,10,4,10660.0,21697.5,0,0,0,13,6,3805,5707.5,0,1,kaggle
1,10,11,1,10,25470.0,29509.5,1,1,0,14,1,11,0,8079.0,20814.0,0,0,0,13,10,5797,8695.5,1,1,kaggle
1,10,8,3,8,21167.0,26442.0,0,0,0,13,3,8,4,10550.0,21133.5,0,0,0,125,5,3539,5308.5,0,0,kaggle
1,10,7,10,7,13192.0,24562.5,0,0,0,20,10,7,9,22741.0,29337.0,1,0,0,20,-3,-3183,-4774.5,-1,0,kaggle
0,10,3,8,2,10500.0,21799.5,0,0,0,107,8,3,9,22599.0,27849.0,0,1,0,16,-5,-4033,-6049.5,0,-1,kaggle
0,10,6,7,8,14891.0,24100.5,0,0,0,21,7,6,7,18419.0,25864.5,0,1,0,20,-1,-1176,-1764.0,0,-1,kaggle
1,10,3,6,2,13338.0,22110.0,0,1,0,30,6,3,9,17544.0,24213.0,0,0,0,23,-3,-1402,-2103.0,0,1,kaggle
0,10,5,5,7,17321.0,24840.0,0,0,0,85,5,5,8,15038.0,23698.5,0,1,0,41,0,761,1141.5,0,-1,kaggle
0,10,7,8,8,18017.0,25468.5,0,0,0,15,8,7,4,14903.0,23911.5,0,1,0,13,-1,1038,1557.0,0,-1,kaggle
0,10,3,16,5,7679.0,21121.5,0,0,0,19,16,3,22,26885.0,30724.500000000004,0,1,0,25,-13,-6402,-9603.000000000004,0,-1,kaggle
0,10,3,11,7,8084.0,20266.5,0,0,0,42,11,3,14,24365.0,28407.0,0,1,0,43,-8,-5427,-8140.5,0,-1,kaggle
0,10,8,9,11,17757.0,26926.5,0,0,0,63,9,8,12,18339.0,27217.5,0,0,0,51,-1,-194,-291.0,0,0,kaggle
1,10,3,4,1,11939.0,21303.0,0,0,0,23,4,3,4,18728.0,24697.5,0,1,0,20,-1,-2263,-3394.5,0,-1,kaggle
0,10,12,9,10,19984.0,27436.5,0,0,0,24,9,12,11,14905.0,24897.0,0,0,0,14,3,1693,2539.5,0,0,kaggle
0,10,4,9,5,13368.0,23398.5,0,0,0,23,9,4,16,20061.0,26745.0,0,1,0,26,-5,-2231,-3346.5,0,-1,kaggle
1,10,11,4,7,21627.0,27397.5,0,1,0,18,4,11,2,11541.0,22354.5,0,0,0,46,7,3362,5043.0,0,1,kaggle
1,10,11,5,10,21728.0,28332.0,1,0,0,27,5,11,8,13208.0,24072.0,0,1,0,18,6,2840,4260.0,1,-1,kaggle
0,10,7,9,7,13816.0,24633.0,0,0,0,18,9,7,8,21634.0,28542.0,0,1,0,44,-2,-2606,-3909.0,0,-1,kaggle
1,10,9,7,11,19974.0,27135.0,0,0,0,19,7,9,8,14322.0,24309.0,0,0,0,170,2,1884,2826.0,0,0,kaggle
1,10,6,3,3,20451.0,26403.0,0,1,0,17,3,6,3,11904.0,22129.5,0,0,0,42,3,2849,4273.5,0,1,kaggle
1,10,3,7,4,10235.0,20986.5,0,0,0,21,7,3,4,21503.0,26620.5,0,0,0,56,-4,-3756,-5634.0,0,0,kaggle
1,10,11,2,7,19966.0,26083.5,0,1,0,20,2,11,2,12235.0,22218.0,0,0,0,20,9,2577,3865.5,0,1,kaggle
1,10,4,7,3,13809.0,23379.0,0,1,0,15,7,4,7,19140.0,26044.5,0,0,0,24,-3,-1777,-2665.5,0,1,kaggle
0,10,2,7,2,13753.0,22918.5,0,0,0,41,7,2,10,18331.0,25207.5,0,1,0,20,-5,-1526,-2289.0,0,-1,kaggle
1,10,9,6,7,17354.0,25524.0,0,1,0,20,6,9,7,16340.0,25017.0,0,0,0,14,3,338,507.0,0,1,kaggle
1,10,4,7,5,15413.0,24256.5,0,0,0,19,7,4,8,17687.0,25393.5,0,0,0,13,-3,-758,-1137.0,0,0,kaggle
1,10,9,1,12,24189.0,28690.5,1,1,0,22,1,9,1,9003.0,21097.5,0,0,0,16,8,5062,7593.0,1,1,kaggle
0,10,11,5,10,21329.0,26943.0,0,1,0,24,5,11,6,11228.0,21892.5,0,0,0,21,6,3367,5050.5,0,1,kaggle
0,10,3,8,4,9989.0,21870.0,0,1,0,14,8,3,6,23762.0,28756.5,1,0,0,15,-5,-4591,-6886.5,-1,1,kaggle
0,10,3,2,3,15837.0,23574.0,0,0,0,81,2,3,1,15474.0,23392.5,0,1,0,17,1,121,181.5,0,-1,kaggle
0,10,2,6,1,12327.0,20943.0,0,0,0,19,6,2,3,17232.0,23395.5,0,0,0,20,-4,-1635,-2452.5,0,0,kaggle
1,10,9,3,11,23275.0,27778.5,0,1,0,16,3,9,3,9007.0,20644.5,0,0,0,18,6,4756,7134.0,0,1,kaggle
1,10,10,3,12,22405.0,27835.5,0,1,0,25,3,10,3,10861.0,22063.5,0,0,0,20,7,3848,5772.0,0,1,kaggle
1,10,6,5,6,17256.0,25189.5,0,0,0,20,5,6,7,15867.0,24495.0,0,1,0,20,1,463,694.5,0,-1,kaggle
0,10,10,5,8,22474.0,28753.5,0,0,0,20,5,10,6,12559.0,23796.0,0,1,0,18,5,3305,4957.5,0,-1,kaggle
1,10,12,7,15,22406.0,29899.5,0,1,0,17,7,12,8,14987.0,26190.0,0,0,0,18,5,2473,3709.5,0,1,kaggle
0,10,4,5,5,16544.0,24586.5,0,1,0,18,5,4,8,16085.0,24357.0,0,0,0,17,-1,153,229.5,0,1,kaggle
1,10,7,2,12,20465.0,26010.0,0,1,0,57,2,7,2,11090.0,21322.5,0,0,0,17,5,3125,4687.5,0,1,kaggle
1,10,12,11,16,22213.0,29791.5,0,0,0,33,11,12,12,15157.0,26263.5,0,1,0,17,1,2352,3528.0,0,-1,kaggle
0,10,4,9,3,15819.0,24409.5,0,1,0,13,9,4,6,17181.0,25090.5,0,0,0,38,-5,-454,-681.0,0,1,kaggle
0,10,5,7,6,13755.0,23392.5,0,0,0,19,7,5,11,19275.0,26152.5,0,1,0,48,-2,-1840,-2760.0,0,-1,kaggle
0,10,8,7,10,18329.0,26143.5,0,1,0,20,7,8,6,15629.0,24793.5,0,0,0,25,1,900,1350.0,0,1,kaggle
0,10,5,5,7,16620.0,24786.0,0,0,0,22,5,5,6,16332.0,24642.0,0,1,0,24,0,96,144.0,0,-1,kaggle
0,10,4,9,5,13289.0,22939.5,0,0,0,20,9,4,12,19301.0,25945.5,0,0,0,22,-5,-2004,-3006.0,0,0,kaggle
0,10,3,5,3,11227.0,20982.0,0,0,0,20,5,3,11,19510.0,25123.5,0,1,0,27,-2,-2761,-4141.5,0,-1,kaggle
1,10,4,5,2,14924.0,23335.5,0,1,0,17,5,4,6,16823.0,24285.0,0,0,0,15,-1,-633,-949.5,0,1,kaggle
0,10,3,6,4,13669.0,22840.5,0,0,0,21,6,3,6,18343.0,25177.5,0,1,0,23,-3,-1558,-2337.0,0,-1,kaggle
0,10,8,3,8,16771.0,24567.0,0,1,0,17,3,8,3,15592.0,23977.5,0,0,0,18,5,393,589.5,0,1,kaggle
0,10,7,8,6,15134.0,24010.5,0,1,0,21,8,7,7,17753.0,25320.0,0,0,0,20,-1,-873,-1309.5,0,1,kaggle
1,10,8,7,11,19000.0,26905.5,0,1,0,23,7,8,7,15811.0,25311.0,0,0,0,21,1,1063,1594.5,0,1,kaggle
0,10,0,8,0,9785.0,20305.5,0,0,0,19,8,0,10,21041.0,25933.5,0,1,0,18,-8,-3752,-5628.0,0,-1,kaggle
0,10,9,7,5,19457.0,26860.5,0,1,0,21,7,9,10,14807.0,24535.5,0,0,0,50,2,1550,2325.0,0,1,kaggle
0,10,6,5,7,16664.0,24079.5,0,0,0,17,5,6,5,14831.0,23163.0,0,1,0,21,1,611,916.5,0,-1,kaggle
1,10,5,8,4,16000.0,24924.0,0,0,0,47,8,5,9,17848.0,25848.0,0,1,0,21,-3,-616,-924.0,0,-1,kaggle
1,10,8,8,12,16518.0,24550.5,0,1,0,19,8,8,18,16065.0,24324.0,0,0,0,19,0,151,226.5,0,1,kaggle
1,10,9,4,11,19012.0,26241.0,0,0,0,15,4,9,5,14458.0,23964.0,0,1,0,13,5,1518,2277.0,0,-1,kaggle
1,10,9,5,10,18945.0,26556.0,0,1,0,86,5,9,6,15222.0,24694.5,0,0,0,20,4,1241,1861.5,0,1,kaggle
1,10,10,9,8,18597.0,26725.5,0,0,0,14,9,10,7,16257.0,25555.5,0,0,0,15,1,780,1170.0,0,0,kaggle
1,10,12,13,15,15215.0,26910.0,0,0,0,17,13,12,15,23390.0,30997.5,0,1,0,19,-1,-2725,-4087.5,0,-1,kaggle
0,10,6,6,8,17025.0,25482.0,0,0,0,16,6,6,5,16914.0,25426.5,0,1,0,22,0,37,55.5,0,-1,kaggle
1,10,9,7,8,18476.0,26491.5,0,1,0,19,7,9,10,16031.0,25269.0,0,0,0,20,2,815,1222.5,0,1,kaggle
1,10,4,3,4,16706.0,23632.5,0,0,0,20,3,4,2,13853.0,22206.0,0,1,0,19,1,951,1426.5,0,-1,kaggle
0,10,6,15,6,10507.0,23088.0,0,0,0,14,15,6,17,25162.0,30415.5,0,0,0,19,-9,-4885,-7327.5,0,0,kaggle
0,10,2,8,3,9398.0,20887.5,0,0,0,21,8,2,8,22979.0,27678.0,0,1,0,21,-6,-4527,-6790.5,0,-1,kaggle
1,10,5,3,2,17660.0,24631.5,0,1,0,16,3,5,2,13943.0,22773.0,0,0,0,43,2,1239,1858.5,0,1,kaggle
1,10,2,3,2,13547.0,21802.5,0,1,0,18,3,2,4,16511.0,23284.5,0,0,0,17,-1,-988,-1482.0,0,1,kaggle
1,10,7,2,6,19298.0,25623.0,0,0,0,17,2,7,3,12650.0,22299.0,0,1,0,15,5,2216,3324.0,0,-1,kaggle
0,10,4,5,4,15610.0,23566.5,0,1,0,12,5,4,6,15913.0,23718.0,0,0,0,12,-1,-101,-151.5,0,1,kaggle
1,10,4,4,3,16312.0,24130.5,0,0,0,18,4,4,5,15637.0,23793.0,0,1,0,166,0,225,337.5,0,-1,kaggle
0,10,0,7,0,8621.0,20037.0,0,0,0,26,7,0,7,22832.0,27142.5,0,1,0,23,-7,-4737,-7105.5,0,-1,kaggle
1,10,11,4,9,22180.0,27657.0,0,1,0,20,4,11,6,10954.0,22044.0,0,0,0,19,7,3742,5613.0,0,1,kaggle
0,10,2,5,2,12619.0,21727.5,0,1,0,19,5,2,4,18217.0,24526.5,0,0,0,14,-3,-1866,-2799.0,0,1,kaggle
1,10,5,1,3,18219.0,24333.0,0,1,0,23,1,5,0,12228.0,21337.5,0,0,0,46,4,1997,2995.5,0,1,kaggle
0,10,2,7,1,11830.0,21936.0,0,0,0,17,7,2,13,20212.0,26127.0,0,0,0,44,-5,-2794,-4191.0,0,0,kaggle
1,10,11,8,18,18804.0,26352.0,0,1,0,16,8,11,9,15096.0,24498.0,0,0,0,16,3,1236,1854.0,0,1,kaggle
0,10,2,4,2,15185.0,22797.0,0,1,0,18,4,2,3,15224.0,22816.5,0,0,0,20,-2,-13,-19.5,0,1,kaggle
1,10,4,3,4,17441.0,24469.5,0,0,0,21,3,4,5,14057.0,22777.5,0,0,0,31,1,1128,1692.0,0,0,kaggle
0,10,5,7,6,16031.0,24840.0,0,0,0,125,7,5,8,17618.0,25633.5,0,1,0,66,-2,-529,-793.5,0,-1,kaggle
0,10,5,6,6,15207.0,23539.5,0,0,0,29,6,5,5,16665.0,24268.5,0,1,0,36,-1,-486,-729.0,0,-1,kaggle
1,10,8,10,7,14958.0,24604.5,0,0,0,21,10,8,9,19293.0,26772.0,0,0,0,63,-2,-1445,-2167.5,0,0,kaggle
0,10,0,4,0,10993.0,20580.0,0,0,0,17,4,0,1,19174.0,24670.5,0,1,0,40,-4,-2727,-4090.5,0,-1,kaggle
0,10,7,4,10,17635.0,24898.5,0,1,0,16,4,7,1,14527.0,23344.5,0,0,0,12,3,1036,1554.0,0,1,kaggle
0,10,5,5,5,14565.0,23046.0,0,0,0,20,5,5,6,16962.0,24244.5,0,0,0,17,0,-799,-1198.5,0,0,kaggle
0,10,6,10,7,10565.0,22467.0,0,0,0,16,10,6,16,23804.0,29086.5,1,1,0,24,-4,-4413,-6619.5,-1,-1,kaggle
0,10,6,6,4,16817.0,25455.0,0,0,0,106,6,6,9,17276.0,25684.5,0,1,0,17,0,-153,-229.5,0,-1,kaggle
0,10,6,12,7,14565.0,25276.5,0,0,0,26,12,6,15,21423.0,28705.5,0,0,0,71,-6,-2286,-3429.0,0,0,kaggle
0,10,4,5,3,13891.0,22339.5,0,0,0,19,5,4,4,16897.0,23842.5,0,1,0,18,-1,-1002,-1503.0,0,-1,kaggle
1,10,18,6,16,29018.0,32839.5,0,1,0,20,6,18,0,7643.0,22152.0,0,0,0,11,12,7125,10687.5,0,1,kaggle
1,10,5,3,8,16414.0,23361.0,0,1,0,22,3,5,1,13894.0,22101.0,0,0,0,16,2,840,1260.0,0,1,kaggle
1,10,6,8,7,18623.0,27232.5,1,0,0,13,8,6,11,17219.0,26530.5,0,1,0,15,-2,468,702.0,1,-1,kaggle
